ID_Factura,Fecha_Envio,Fecha_Recepcion,Producto,Proveedor,Categoria,Subcategoria,Cantidad,Costo_Unitario,Precio_Presupuesto,Total_Compra,Ciudad_Origen,Region,Almacen_Destino,Dias_en_Transito,Estado_Entrega,Bandera_Incidencia,Nivel_Severidad,Responsable
FAC-3394,01/02/2026,06/02/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,27,27.12,26.69,732.24,Merida,Sureste,Almacen Sur,5,Rechazado,1,10.0,A. Morales
FAC-3395,20/03/2026,26/03/2026,Res Especial,Proveedor_Res_Mer,Proteínas,Res,336,153.7,146.16,51643.2,Merida,Sureste,Almacen Sur,6,Incidencia,1,6.0,A. Morales
FAC-3396,07/03/2026,08/03/2026,Vegetales Especial,Proveedor_Vegetales_CDM,Perecederos,Vegetales,371,19.04,18.65,7063.84,CDMX,Centro,Almacen Sur,1,Incidencia,1,4.0,A. Morales
FAC-3397,29/01/2026,30/01/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,172,147.12,124.86,25304.64,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3398,21/02/2026,25/02/2026,Aves Especial,Proveedor_Aves_Mer,Proteínas,Aves,247,102.22,95.85,25248.34,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3399,02/03/2026,03/03/2026,Res Especial,Proveedor_Res_Mon,Proteínas,Res,265,147.25,142.56,39021.25,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3400,03/01/2026,04/01/2026,Aves Especial,Proveedor_Aves_CDM,Proteínas,Aves,276,110.45,108.82,30484.2,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3401,31/01/2026,02/02/2026,Vegetales Especial,Proveedor_Vegetales_CDM,Perecederos,Vegetales,376,31.31,30.69,11772.56,CDMX,Centro,Almacen Sur,2,Incidencia,1,9.0,A. Morales
FAC-3402,24/01/2026,26/01/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,115,115.26,118.06,13254.9,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3403,05/03/2026,10/03/2026,Lácteos Especial,Proveedor_Lácteos_Mer,Perecederos,Lácteos,181,86.41,76.74,15640.21,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3404,06/02/2026,07/02/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,400,34.71,29.72,13884.0,Monterrey,Norte,Almacen Norte,1,Rechazado,1,9.0,A. Morales
FAC-3405,11/03/2026,16/03/2026,Res Especial,Proveedor_Res_Mer,Proteínas,Res,367,157.32,158.2,57736.44,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3406,03/02/2026,05/02/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,200,19.31,17.46,3862.0,Monterrey,Norte,Almacen Norte,2,Parcial,1,10.0,A. Morales
FAC-3407,06/03/2026,10/03/2026,Res Especial,Proveedor_Res_Mer,Proteínas,Res,33,169.55,161.13,5595.15,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3408,22/03/2026,24/03/2026,Granos Especial,Proveedor_Granos_CDM,Abarrotes,Granos,132,16.71,15.4,2205.72,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3409,18/02/2026,20/02/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,339,31.01,28.06,10512.39,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3410,18/01/2026,20/01/2026,Vegetales Especial,Proveedor_Vegetales_Gua,Perecederos,Vegetales,334,22.61,20.38,7551.74,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3411,01/02/2026,03/02/2026,Frutas Especial,Proveedor_Frutas_CDM,Perecederos,Frutas,170,47.75,44.33,8117.5,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3412,25/03/2026,30/03/2026,Aves Especial,Proveedor_Aves_Mer,Proteínas,Aves,335,83.42,81.64,27945.7,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3413,12/01/2026,18/01/2026,Res Especial,Proveedor_Res_Mer,Proteínas,Res,104,166.32,170.14,17297.28,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3414,19/03/2026,20/03/2026,Vegetales Especial,Proveedor_Vegetales_CDM,Perecederos,Vegetales,38,22.63,21.15,859.94,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3415,22/01/2026,24/01/2026,Res Especial,Proveedor_Res_Mon,Proteínas,Res,212,189.5,168.19,40174.0,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3416,03/02/2026,04/02/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,49,50.09,47.17,2454.41,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3417,22/02/2026,25/02/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,364,174.57,149.46,63543.48,Guadalajara,Occidente,Almacen Central,3,Rechazado,1,7.0,A. Morales
FAC-3418,10/02/2026,11/02/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,307,53.05,54.19,16286.35,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3419,19/03/2026,21/03/2026,Frutas Especial,Proveedor_Frutas_CDM,Perecederos,Frutas,387,73.86,68.31,28583.82,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3420,05/02/2026,07/02/2026,Vegetales Especial,Proveedor_Vegetales_Gua,Perecederos,Vegetales,63,47.62,42.99,3000.06,Guadalajara,Occidente,Almacen Central,2,Rechazado,1,5.0,A. Morales
FAC-3421,02/03/2026,04/03/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,176,88.87,84.49,15641.12,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3422,21/02/2026,24/02/2026,Vegetales Especial,Proveedor_Vegetales_Gua,Perecederos,Vegetales,262,40.69,41.83,10660.78,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3423,06/03/2026,07/03/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,393,110.38,111.94,43379.34,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3424,16/02/2026,17/02/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,73,151.09,136.42,11029.57,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3425,05/02/2026,07/02/2026,Frutas Especial,Proveedor_Frutas_Gua,Perecederos,Frutas,184,34.21,35.32,6294.64,Guadalajara,Occidente,Almacen Central,2,Incidencia,1,8.0,A. Morales
FAC-3426,22/03/2026,24/03/2026,Bebidas Especial,Proveedor_Bebidas_Mon,Abarrotes,Bebidas,234,13.16,13.11,3079.44,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3427,26/01/2026,28/01/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,76,30.05,31.04,2283.8,Monterrey,Norte,Almacen Norte,2,Incidencia,1,10.0,A. Morales
FAC-3428,24/03/2026,25/03/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,143,76.75,72.62,10975.25,Monterrey,Norte,Almacen Norte,1,Rechazado,1,9.0,A. Morales
FAC-3429,05/01/2026,11/01/2026,Frutas Especial,Proveedor_Frutas_Mer,Perecederos,Frutas,160,37.25,34.23,5960.0,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3430,20/03/2026,21/03/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,21,96.06,100.97,2017.26,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3431,01/02/2026,03/02/2026,Aceites Especial,Proveedor_Aceites_Gua,Abarrotes,Aceites,385,509.78,457.02,196265.3,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3432,09/02/2026,10/02/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,353,149.11,136.76,52635.83,Monterrey,Norte,Almacen Norte,1,Incidencia,1,9.0,A. Morales
FAC-3433,21/02/2026,22/02/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,108,36.1,34.43,3898.8,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3434,04/01/2026,10/01/2026,Granos Especial,Proveedor_Granos_Mer,Abarrotes,Granos,128,23.61,20.88,3022.08,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3435,11/01/2026,16/01/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,214,621.86,537.34,133078.04,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3436,13/02/2026,18/02/2026,Bebidas Especial,Proveedor_Bebidas_Mer,Abarrotes,Bebidas,182,47.71,42.1,8683.22,Merida,Sureste,Almacen Sur,5,Parcial,1,2.0,A. Morales
FAC-3437,13/02/2026,14/02/2026,Bebidas Especial,Proveedor_Bebidas_CDM,Abarrotes,Bebidas,363,43.22,37.59,15688.86,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3438,04/03/2026,06/03/2026,Lácteos Especial,Proveedor_Lácteos_Gua,Perecederos,Lácteos,199,84.38,74.03,16791.62,Guadalajara,Occidente,Almacen Central,2,Parcial,1,10.0,A. Morales
FAC-3439,19/02/2026,20/02/2026,Bebidas Especial,Proveedor_Bebidas_CDM,Abarrotes,Bebidas,95,32.24,33.09,3062.8,CDMX,Centro,Almacen Sur,1,Parcial,1,1.0,A. Morales
FAC-3440,06/03/2026,09/03/2026,Frutas Especial,Proveedor_Frutas_Gua,Perecederos,Frutas,152,39.63,34.65,6023.76,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3441,31/01/2026,01/02/2026,Vegetales Especial,Proveedor_Vegetales_CDM,Perecederos,Vegetales,218,27.86,25.94,6073.48,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3442,20/02/2026,24/02/2026,Bebidas Especial,Proveedor_Bebidas_Mer,Abarrotes,Bebidas,287,38.65,33.7,11092.55,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3443,01/01/2026,02/01/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,32,41.57,39.88,1330.24,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3444,26/03/2026,27/03/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,313,114.39,114.43,35804.07,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3445,26/03/2026,29/03/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,360,135.87,142.72,48913.2,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3446,07/02/2026,08/02/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,170,73.53,68.05,12500.1,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3447,03/03/2026,05/03/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,79,89.09,77.22,7038.11,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3448,25/01/2026,30/01/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,384,31.27,29.01,12007.68,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3449,26/03/2026,27/03/2026,Aceites Especial,Proveedor_Aceites_Mon,Abarrotes,Aceites,348,657.17,584.62,228695.16,Monterrey,Norte,Almacen Norte,1,Rechazado,1,3.0,A. Morales
FAC-3450,23/01/2026,25/01/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,188,38.67,33.76,7269.96,Monterrey,Norte,Almacen Norte,2,Incidencia,1,1.0,A. Morales
FAC-3451,15/02/2026,19/02/2026,Frutas Especial,Proveedor_Frutas_Mer,Perecederos,Frutas,204,56.67,51.68,11560.68,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3452,15/01/2026,19/01/2026,Aves Especial,Proveedor_Aves_Mer,Proteínas,Aves,324,99.32,93.68,32179.68,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3453,06/02/2026,07/02/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,316,72.9,72.56,23036.4,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3454,11/03/2026,15/03/2026,Granos Especial,Proveedor_Granos_Mer,Abarrotes,Granos,69,17.9,15.69,1235.1,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3455,10/03/2026,11/03/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,107,78.48,81.87,8397.36,Monterrey,Norte,Almacen Norte,1,Incidencia,1,10.0,A. Morales
FAC-3456,21/01/2026,23/01/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,388,12.29,12.06,4768.52,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3457,23/03/2026,27/03/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,131,22.13,21.62,2899.03,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3458,26/01/2026,31/01/2026,Bebidas Especial,Proveedor_Bebidas_Mer,Abarrotes,Bebidas,217,14.83,14.49,3218.11,Merida,Sureste,Almacen Sur,5,Incidencia,1,8.0,A. Morales
FAC-3459,14/02/2026,15/02/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,213,133.17,132.07,28365.21,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3460,13/03/2026,14/03/2026,Granos Especial,Proveedor_Granos_Mon,Abarrotes,Granos,45,20.48,17.78,921.6,Monterrey,Norte,Almacen Norte,1,Rechazado,1,10.0,A. Morales
FAC-3461,11/03/2026,16/03/2026,Cerdo Especial,Proveedor_Cerdo_Mer,Proteínas,Cerdo,261,152.09,137.38,39695.49,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3462,23/03/2026,25/03/2026,Aceites Especial,Proveedor_Aceites_Gua,Abarrotes,Aceites,371,467.57,479.88,173468.47,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3463,18/02/2026,22/02/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,221,46.19,44.42,10207.99,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3464,01/01/2026,02/01/2026,Res Especial,Proveedor_Res_CDM,Proteínas,Res,176,167.27,161.14,29439.52,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3465,01/01/2026,02/01/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,129,40.88,36.37,5273.52,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3466,14/01/2026,18/01/2026,Granos Especial,Proveedor_Granos_Mer,Abarrotes,Granos,355,25.24,24.63,8960.2,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3467,03/02/2026,05/02/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,349,56.54,48.4,19732.46,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3468,21/01/2026,23/01/2026,Frutas Especial,Proveedor_Frutas_CDM,Perecederos,Frutas,137,65.89,67.92,9026.93,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3469,17/02/2026,19/02/2026,Aceites Especial,Proveedor_Aceites_CDM,Abarrotes,Aceites,198,484.2,498.51,95871.6,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3470,16/02/2026,17/02/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,44,36.49,34.39,1605.56,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3471,24/01/2026,25/01/2026,Res Especial,Proveedor_Res_CDM,Proteínas,Res,107,170.89,173.74,18285.23,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3472,20/01/2026,22/01/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,165,73.13,65.23,12066.45,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3473,17/03/2026,21/03/2026,Lácteos Especial,Proveedor_Lácteos_Mer,Perecederos,Lácteos,246,83.08,84.05,20437.68,Merida,Sureste,Almacen Sur,4,Rechazado,1,3.0,A. Morales
FAC-3474,31/01/2026,02/02/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,363,106.94,105.05,38819.22,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3475,04/03/2026,05/03/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,159,129.15,124.65,20534.85,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3476,21/03/2026,27/03/2026,Granos Especial,Proveedor_Granos_Mer,Abarrotes,Granos,203,22.29,18.89,4524.87,Merida,Sureste,Almacen Sur,6,Incidencia,1,7.0,A. Morales
FAC-3477,03/02/2026,06/02/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,231,40.0,38.6,9240.0,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3478,24/03/2026,29/03/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,254,620.19,609.74,157528.26,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3479,30/01/2026,31/01/2026,Aves Especial,Proveedor_Aves_CDM,Proteínas,Aves,186,117.23,101.41,21804.78,CDMX,Centro,Almacen Sur,1,Parcial,1,1.0,A. Morales
FAC-3480,12/03/2026,13/03/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,68,144.34,125.41,9815.12,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3481,15/02/2026,16/02/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,275,60.36,62.82,16599.0,Monterrey,Norte,Almacen Norte,1,Rechazado,1,3.0,A. Morales
FAC-3482,15/03/2026,18/03/2026,Aves Especial,Proveedor_Aves_Gua,Proteínas,Aves,283,115.98,103.46,32822.34,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3483,09/01/2026,12/01/2026,Aves Especial,Proveedor_Aves_Gua,Proteínas,Aves,135,105.73,106.21,14273.55,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3484,02/03/2026,03/03/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,87,32.99,31.2,2870.13,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3485,20/01/2026,22/01/2026,Res Especial,Proveedor_Res_Mon,Proteínas,Res,331,185.16,171.77,61287.96,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3486,16/02/2026,19/02/2026,Lácteos Especial,Proveedor_Lácteos_Gua,Perecederos,Lácteos,157,53.37,55.03,8379.09,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3487,28/02/2026,03/03/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,63,185.88,175.73,11710.44,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3488,16/02/2026,18/02/2026,Aves Especial,Proveedor_Aves_CDM,Proteínas,Aves,373,90.24,86.24,33659.52,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3489,15/01/2026,16/01/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,290,38.6,36.54,11194.0,Monterrey,Norte,Almacen Norte,1,Rechazado,1,5.0,A. Morales
FAC-3490,07/03/2026,09/03/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,234,29.06,29.65,6800.04,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3491,03/03/2026,04/03/2026,Bebidas Especial,Proveedor_Bebidas_CDM,Abarrotes,Bebidas,205,12.72,13.34,2607.6,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3492,19/03/2026,20/03/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,167,39.31,35.53,6564.77,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3493,19/01/2026,20/01/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,57,163.2,139.11,9302.4,Monterrey,Norte,Almacen Norte,1,Incidencia,1,5.0,A. Morales
FAC-3494,17/02/2026,19/02/2026,Frutas Especial,Proveedor_Frutas_CDM,Perecederos,Frutas,285,55.42,55.24,15794.7,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3495,26/02/2026,02/03/2026,Granos Especial,Proveedor_Granos_Mer,Abarrotes,Granos,390,23.87,23.19,9309.3,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3496,16/02/2026,18/02/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,234,123.5,106.19,28899.0,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3497,28/01/2026,29/01/2026,Granos Especial,Proveedor_Granos_Mon,Abarrotes,Granos,120,18.52,16.29,2222.4,Monterrey,Norte,Almacen Norte,1,Incidencia,1,4.0,A. Morales
FAC-3498,02/02/2026,07/02/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,227,703.33,654.33,159655.91,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3499,24/01/2026,26/01/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,392,105.23,101.52,41250.16,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3500,12/01/2026,14/01/2026,Granos Especial,Proveedor_Granos_Mon,Abarrotes,Granos,337,26.82,23.21,9038.34,Monterrey,Norte,Almacen Norte,2,Rechazado,1,5.0,A. Morales
FAC-3501,02/03/2026,04/03/2026,Aceites Especial,Proveedor_Aceites_Gua,Abarrotes,Aceites,152,539.23,482.96,81962.96,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3502,13/03/2026,14/03/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,247,36.85,33.99,9101.95,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3503,22/02/2026,24/02/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,357,114.9,111.17,41019.3,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3504,12/01/2026,13/01/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,330,130.24,127.22,42979.2,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3505,18/01/2026,20/01/2026,Aceites Especial,Proveedor_Aceites_CDM,Abarrotes,Aceites,142,548.62,523.81,77904.04,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3506,27/03/2026,29/03/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,91,16.95,15.58,1542.45,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3507,06/03/2026,09/03/2026,Vegetales Especial,Proveedor_Vegetales_Gua,Perecederos,Vegetales,168,29.0,24.67,4872.0,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3508,03/01/2026,07/01/2026,Cerdo Especial,Proveedor_Cerdo_Mer,Proteínas,Cerdo,105,137.23,118.58,14409.15,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3509,14/01/2026,16/01/2026,Res Especial,Proveedor_Res_CDM,Proteínas,Res,100,143.53,140.76,14353.0,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3510,21/03/2026,26/03/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,255,631.81,561.87,161111.55,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3511,13/02/2026,17/02/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,74,36.13,35.57,2673.62,Merida,Sureste,Almacen Sur,4,Incidencia,1,4.0,A. Morales
FAC-3512,14/02/2026,16/02/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,187,116.83,115.44,21847.21,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3513,28/02/2026,02/03/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,187,151.26,158.64,28285.62,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3514,18/02/2026,20/02/2026,Bebidas Especial,Proveedor_Bebidas_CDM,Abarrotes,Bebidas,230,27.28,24.51,6274.4,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3515,20/01/2026,22/01/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,392,56.69,52.03,22222.48,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3516,27/03/2026,30/03/2026,Aceites Especial,Proveedor_Aceites_Gua,Abarrotes,Aceites,353,650.72,554.28,229704.16,Guadalajara,Occidente,Almacen Central,3,Incidencia,1,2.0,A. Morales
FAC-3517,02/03/2026,04/03/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,395,100.02,92.0,39507.9,CDMX,Centro,Almacen Sur,2,Rechazado,1,1.0,A. Morales
FAC-3518,10/01/2026,11/01/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,132,126.87,115.08,16746.84,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3519,15/02/2026,16/02/2026,Bebidas Especial,Proveedor_Bebidas_Mon,Abarrotes,Bebidas,50,42.54,42.66,2127.0,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3520,14/03/2026,18/03/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,58,577.24,582.21,33479.92,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3521,23/02/2026,01/03/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,305,21.51,19.2,6560.55,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3522,07/02/2026,10/02/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,105,146.29,152.29,15360.45,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3523,28/01/2026,30/01/2026,Vegetales Especial,Proveedor_Vegetales_Gua,Perecederos,Vegetales,204,46.42,42.67,9469.68,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3524,23/03/2026,25/03/2026,Frutas Especial,Proveedor_Frutas_Gua,Perecederos,Frutas,280,62.34,53.4,17455.2,Guadalajara,Occidente,Almacen Central,2,Incidencia,1,5.0,A. Morales
